TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-14,2026-08-14,CM,NSE,STK,10577,INE001B01026,KRBL,EQ,,,,,KRBL LIMITED,389.5,402.0,381.75,386.4,385.8,372.4,,386.4,,,4140543,1623276644.1,72014,F1,1,,,,,,Cash Only,Unclassified,390.05,391.875,388.225,391.875,388.225,3.6499999999999773,0.9446169772256671,Wide,Bearish,Below CPR,False,True,0.8833333333333333,60,126592237.4,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11640,INE802W01023,BOHRAIND,EQ,,,,,BOHRA INDUSTRIES LIMITED,14.55,15.55,14.55,14.84,15.39,14.63,,14.84,,,2541,37861.28,33,F1,1,,,,,,Cash Only,Unclassified,14.979999999999999,15.05,14.909999999999997,15.05,14.909999999999997,0.14000000000000412,0.9433962264151221,Wide,Bearish,Below CPR,False,True,0.42857142857142855,49,232612.02,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,6068,INE801L01010,AIROLAM,EQ,,,,,AIRO LAM LIMITED,90.0,90.0,87.05,87.29,88.0,90.74,,87.29,,,3802,335818.45,85,F1,1,,,,,,Cash Only,Unclassified,88.11333333333334,88.525,87.70166666666668,88.525,87.70166666666668,0.8233333333333235,0.943216099591389,Wide,Bearish,Below CPR,False,True,0.7833333333333333,60,181352.40999999997,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13381,INE401H01017,KKCL,EQ,,,,,KEWAL KIRAN CLOTHING LTD,524.1,528.9,511.0,512.7,514.8,521.4,,512.7,,,44827,23037649.85,1303,F1,1,,,,,,Cash Only,Unclassified,517.5333333333334,519.95,515.1166666666668,519.95,515.1166666666668,4.8333333333332575,0.9427215395617821,Wide,Bearish,Below CPR,False,True,0.9166666666666666,60,13745047.15,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1802,INE197A01024,JYOTISTRUC,EQ,,,,,JYOTI STRUCTURES LTD,11.05,11.13,10.41,10.62,10.7,11.02,,10.62,,,7186157,76989779.82,6925,F1,1,,,,,,Cash Only,Unclassified,10.719999999999999,10.77,10.669999999999998,10.77,10.669999999999998,0.10000000000000142,0.9416195856873958,Wide,Bearish,Below CPR,False,True,0.75,60,55310272.900000006,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,764203,INE536P01021,CPL,EQ,,,,,CAPTAIN POLYPLAST LIMITED,69.95,70.65,68.0,68.36,68.74,69.95,,68.32,,,146727,10085860.97,997,F1,1,,,,,,Cash Only,Unclassified,69.00333333333333,69.325,68.68166666666666,69.325,68.68166666666666,0.6433333333333451,0.9410961575970526,Wide,Bearish,Below CPR,False,True,0.7647058823529411,17,2119329.71,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5108,INE542W01025,KPIGREEN,EQ,,,,,KPI GREEN ENERGY LIMITED,325.0,330.0,317.0,319.0,319.0,328.25,,318.97,,,1330666,427614689.95,30661,F1,1,,,,,,Cash Only,Unclassified,322.0,323.5,320.5,323.5,320.5,3.0,0.9404388714733543,Wide,Bearish,Below CPR,False,True,0.9166666666666666,60,216934397.625,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13496,INE367G01038,PFOCUS,EQ,,,,,PRIME FOCUS LIMITED,276.75,279.2,267.6,269.6,269.7,274.3,,269.44,,,255736,69683752.85,7956,F1,1,,,,,,Cash Only,Media Entertainment & Publication,272.1333333333333,273.4,270.8666666666667,273.4,270.8666666666667,2.533333333333303,0.9396636993076048,Wide,Bearish,Below CPR,False,True,0.7272727272727273,22,187893626.68,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,758889,INE385F01024,SGMART,EQ,,,,,SG MART LIMITED,757.4,757.4,735.0,735.85,735.0,747.15,,735.9,,,174450,129782919.55,8307,F1,1,,,,,,Cash Only,Unclassified,742.75,746.2,739.3,746.2,739.3,6.900000000000091,0.9376911055242361,Wide,Bearish,Below CPR,False,True,0.7666666666666667,60,113989309.175,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18593,INE0OV601013,EMSLIMITED,EQ,,,,,EMS LIMITED,375.65,376.55,359.05,362.7,362.0,369.15,,362.64,,,214118,78110143.05,6957,F1,1,,,,,,Cash Only,Unclassified,366.09999999999997,367.8,364.3999999999999,367.8,364.3999999999999,3.400000000000091,0.9374138406396723,Wide,Bearish,Below CPR,False,True,0.7166666666666667,60,104704426.82499999,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,25690,INE417B01040,DSSL,EQ,,,,,DYNACONS SYS & SOLN LTD,1199.1,1230.0,1196.4,1196.4,1196.4,1259.3,,1196.1,,,54624,65436989.7,1762,F1,1,,,,,,Cash Only,Unclassified,1207.6000000000001,1213.2,1202.0000000000002,1213.2,1202.0000000000002,11.199999999999818,0.9361417586091455,Wide,Bearish,Below CPR,False,True,0.55,60,61028636.15,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,10346,INE03JI01017,DGCONTENT,EQ,,,,,DIGICONTENT LIMITED,24.85,25.48,24.35,24.57,24.57,24.85,,24.16,,,48640,1202615.45,84,F1,1,,,,,,Cash Only,Unclassified,24.8,24.915,24.685000000000002,24.915,24.685000000000002,0.22999999999999687,0.9361009361009233,Wide,Bearish,Below CPR,False,True,0.5,60,388480.865,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,28906,INE040D01038,MAYURUNIQ,EQ,,,,,MAYUR UNIQUOTERS LTD,759.0,767.45,742.25,744.4,747.25,755.45,,744.42,,,50059,37637999.3,4269,F1,1,,,,,,Cash Only,Unclassified,751.3666666666667,754.85,747.8833333333333,754.85,747.8833333333333,6.966666666666697,0.9358767687623183,Wide,Bearish,Below CPR,False,True,0.65,60,95162311.225,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7529,INE938A01021,LCCINFOTEC,EQ,,,,,LCC INFOTECH LTD,4.05,4.05,3.9,3.92,3.93,3.9,,3.94,,,33273,132006.74,95,F1,1,,,,,,Cash Only,Unclassified,3.9566666666666666,3.9749999999999996,3.9383333333333335,3.9749999999999996,3.9383333333333335,0.03666666666666618,0.9353741496598517,Wide,Bearish,Below CPR,False,True,0.3877551020408163,49,203619.26,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,759152,INE0SJA01013,VMSTMT,EQ,,,,,VMS TMT LIMITED,52.99,53.05,51.11,51.36,51.39,51.42,,51.34,,,211486,11001662.6,661,F1,1,,,,,,Cash Only,Unclassified,51.839999999999996,52.08,51.599999999999994,52.08,51.599999999999994,0.480000000000004,0.9345794392523442,Wide,Bearish,Below CPR,False,True,0.8,5,13814578.47,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,762727,INE586E01020,IWP,EQ,,,,,INDIAN WOOD PRODUCTS CO L,34.9,37.0,33.9,34.96,34.5,33.8,,34.97,,,14259,501293.91,132,F1,1,,,,,,Cash Only,Unclassified,35.28666666666667,35.45,35.123333333333335,35.45,35.123333333333335,0.326666666666668,0.9344012204424141,Wide,Bearish,Below CPR,False,True,0.7333333333333333,60,133235.41,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3088,INE896L01010,INDOSTAR,EQ,,,,,INDOSTAR CAPITAL FIN LTD,248.0,248.0,237.2,239.25,241.0,248.8,,238.86,,,299209,72239614.4,3824,F1,1,,,,,,Cash Only,Unclassified,241.48333333333335,242.6,240.3666666666667,242.6,240.3666666666667,2.2333333333332916,0.9334726576105712,Wide,Bearish,Below CPR,False,True,0.8166666666666667,60,27928658.225,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13101,INE579C01029,VIMTALABS,EQ,,,,,VIMTA LABS LIMITED,633.2,639.1,612.05,617.0,618.0,633.2,,616.99,,,126069,78212524.15,5738,F1,1,,,,,,Cash Only,Unclassified,622.7166666666667,625.575,619.8583333333333,625.575,619.8583333333333,5.716666666666697,0.9265262020529493,Wide,Bearish,Below CPR,False,True,0.6833333333333333,60,117644549.075,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,758858,INE819V01029,CPPLUS,EQ,,,,,ADITYA INFOTECH LIMITED,3575.0,3616.6,3519.0,3519.0,3519.0,3704.2,,3519.01,,,68933,243267977.6,3407,F1,1,,,,,,Cash Only,Capital Goods,3551.5333333333333,3567.8,3535.2666666666664,3567.8,3535.2666666666664,32.53333333333376,0.9245050677275861,Wide,Bearish,Below CPR,False,True,0.7,60,745359551.4000001,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3676,INE386A01023,VESUVIUS,EQ,,,,,VESUVIUS INDIA LTD,440.0,445.7,429.35,431.55,433.0,440.0,,431.6,,,66857,29212730.65,4096,F1,1,,,,,,Cash Only,Unclassified,435.5333333333333,437.525,433.54166666666663,437.525,433.54166666666663,3.9833333333333485,0.9230293901826784,Wide,Bearish,Below CPR,False,True,0.9333333333333333,60,26158010.4,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16705,INE020J01029,GOKUL,EQ,,,,,GOKUL REFOILS & SOLV LTD,40.2,40.2,38.61,38.87,39.29,39.34,,38.87,,,176871,6944955.05,693,F1,1,,,,,,Cash Only,Unclassified,39.22666666666667,39.405,39.04833333333333,39.405,39.04833333333333,0.35666666666666913,0.9175885430066095,Wide,Bearish,Below CPR,False,True,0.7416666666666667,60,6141703.17,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,25756,INE806A01020,VIKASECO,EQ,,,,,VIKAS ECOTECH LIMITED,1.12,1.12,1.09,1.09,1.1,1.11,,1.09,,,2365506,2613172.95,1324,F1,1,,,,,,Cash Only,Unclassified,1.0999999999999999,1.105,1.0949999999999998,1.105,1.0949999999999998,0.010000000000000231,0.9174311926605715,Wide,Bearish,Below CPR,False,True,0.875,60,2004619.3399999999,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11864,INE032B01021,PRIMESECU,EQ,,,,,PRIME SECURITIES LIMITED,286.0,291.05,280.6,281.95,280.6,289.35,,281.96,,,18599,5298549.95,451,F1,1,,,,,,Cash Only,Unclassified,284.53333333333336,285.82500000000005,283.2416666666667,285.82500000000005,283.2416666666667,2.5833333333333712,0.9162381036826995,Wide,Bearish,Below CPR,False,True,0.8166666666666667,60,8105747.625,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,20776,INE458B01036,BHAGYANGR,EQ,,,,,BHAGYANAGAR INDIA LIMITED,361.1,381.0,357.6,364.3,363.5,370.4,,364.29,,,162486,59331584.35,3554,F1,1,,,,,,Cash Only,Unclassified,367.6333333333334,369.3,365.96666666666675,369.3,365.96666666666675,3.3333333333332575,0.9149967975111879,Wide,Bearish,Below CPR,False,True,0.75,4,49528183.35,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13951,INE074B01023,PARACABLES,EQ,,,,,PARAMOUNT COMM LTD,68.73,70.5,61.83,65.27,65.38,68.69,,65.27,,,5182492,345148541.34,33136,F1,1,,,,,,Cash Only,Unclassified,65.86666666666666,66.16499999999999,65.56833333333333,66.16499999999999,65.56833333333333,0.596666666666664,0.9141514733670355,Wide,Bearish,Below CPR,False,True,0.5833333333333334,60,165909715.945,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5194,INE414B01021,ANTGRAPHIC,EQ,,,,,ANTARCTICA LTD,0.74,0.75,0.73,0.73,0.73,0.74,,0.73,,,171040,126289.81,141,F1,1,,,,,,Cash Only,Unclassified,0.7366666666666667,0.74,0.7333333333333334,0.74,0.7333333333333334,0.006666666666666599,0.9132420091324108,Wide,Bearish,Below CPR,False,True,0.6666666666666666,60,99086.26999999999,Outside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,758941,INE0P6P01016,CPEDU,EQ,,,,,CAREER POINT EDUTECH LTD,208.29,211.79,203.5,204.84,203.7,208.29,,204.84,,,11138,2306998.91,583,F1,1,,,,,,Cash Only,Unclassified,206.71,207.64499999999998,205.77500000000003,207.64499999999998,205.77500000000003,1.8699999999999477,0.912907635227469,Wide,Bearish,Below CPR,False,True,0.7333333333333333,60,1263002.395,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,429.0,430.0,414.1,416.35,415.0,427.7,,416.38,,,165069,69496650.5,6156,F1,1,,,,,,Cash Only,Unclassified,420.15000000000003,422.05,418.25000000000006,422.05,418.25000000000006,3.7999999999999545,0.9126936471718395,Wide,Bearish,Below CPR,False,True,0.9,60,56597012.0,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,4136,INE829A01014,BIOFILCHEM,EQ,,,,,BIOFIL CHEM & PHARMA LTD,32.0,32.75,31.8,31.84,32.01,31.8,,31.84,,,2776,88841.49,74,F1,1,,,,,,Cash Only,Unclassified,32.13,32.275,31.985000000000007,32.275,31.985000000000007,0.28999999999999204,0.9108040201004775,Wide,Bearish,Below CPR,False,True,0.6333333333333333,60,334532.82999999996,Inside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2049,INE178A01016,CHENNPETRO,EQ,,,,,CHENNAI PETROLEUM CORP LT,1341.8,1368.8,1311.0,1321.9,1319.1,1341.8,,1321.92,,,755166,1006732172.6,24743,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,1333.9,1339.9,1327.9,1339.9,1327.9,12.0,0.9077842499432635,Wide,Bearish,Below CPR,False,True,0.6,60,1400267329.0,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1581,INE0EK901012,TARC,EQ,,,,,TARC LIMITED,126.56,128.79,125.0,125.2,125.24,126.77,,125.15,,,214664,27166983.84,2868,F1,1,,,,,,Cash Only,Unclassified,126.33,126.895,125.765,126.895,125.765,1.1299999999999955,0.9025559105431273,Wide,Bearish,Below CPR,False,True,0.8166666666666667,60,43168592.47,Outside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3703,INE054A01027,VIPIND,EQ,,,,,VIP INDUSTRIES LTD,306.7,309.0,298.7,299.8,300.0,307.7,,299.8,,,254156,76594878.15,3947,F1,1,,,,,,Cash Only,Unclassified,302.5,303.85,301.15,303.85,301.15,2.7000000000000455,0.9006004002668597,Wide,Bearish,Below CPR,False,True,0.8333333333333334,60,60307740.849999994,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3637,INE700A01033,JUBLPHARMA,EQ,,,,,JUBILANT PHARMOVA LTD,891.0,894.95,860.0,865.8,862.0,890.5,,865.71,,,221700,194214615.1,19654,F1,1,,,,,,Cash Only,Healthcare,873.5833333333334,877.475,869.6916666666667,877.475,869.6916666666667,7.783333333333303,0.8989758989758956,Wide,Bearish,Below CPR,False,True,0.8833333333333333,60,92171565.7,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,24823,INE545L01039,MANCREDIT,EQ,,,,,MANGAL CREDIT N FINCORP L,245.74,246.55,236.0,238.07,237.07,241.86,,238.06,,,47667,11456960.1,1242,F1,1,,,,,,Cash Only,Unclassified,240.20666666666668,241.275,239.13833333333335,241.275,239.13833333333335,2.136666666666656,0.8974951344842509,Wide,Bearish,Below CPR,False,True,0.6166666666666667,60,62218551.715,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,15355,INE020B01018,RECLTD,EQ,,,,,REC LIMITED,344.15,344.5,334.5,335.0,335.0,346.5,,335.01,,,7298422,2456605832.35,80634,F1,1,,,,,,F&O + Cash,Financial Services,338.0,339.5,336.5,339.5,336.5,3.0,0.8955223880597015,Wide,Bearish,Below CPR,False,True,0.9,60,1592268450.325,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,4221,INE392A01021,VISAKAIND,EQ,,,,,VISAKA INDUSTRIES LIMITED,95.6,98.48,95.0,95.46,95.2,95.51,,95.46,,,232565,22401051.52,2417,F1,1,,,,,,Cash Only,Unclassified,96.31333333333333,96.74000000000001,95.88666666666666,96.74000000000001,95.88666666666666,0.853333333333353,0.8939171729869612,Wide,Bearish,Below CPR,False,True,0.75,60,11639985.14,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,759251,INE0MLS01022,EPACKPEB,EQ,,,,,EPACK PREFAB TECHN LTD,239.95,239.95,225.6,229.7,230.4,238.55,,229.7,,,1122008,258494871.2,14218,F1,1,,,,,,Cash Only,Unclassified,231.75,232.77499999999998,230.72500000000002,232.77499999999998,230.72500000000002,2.0499999999999545,0.8924684370918392,Wide,Bearish,Below CPR,False,True,0.5333333333333333,60,220654457.38,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14180,INE0NNS01018,NSLNISP,EQ,,,,,NMDC STEEL LIMITED,45.51,46.19,44.0,44.5,44.55,45.29,,44.5,,,10079897,454573929.56,37480,F1,1,,,,,,Cash Only,Metals & Mining,44.89666666666667,45.095,44.69833333333334,45.095,44.69833333333334,0.39666666666666117,0.8913857677902499,Wide,Bearish,Below CPR,False,True,0.9,60,172263717.29500002,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13162,INE185H01016,CELEBRITY,EQ,,,,,CELEBRITY FASHIONS LTD,6.95,6.99,6.73,6.77,6.75,6.9,,6.74,,,16666,113740.63,103,F1,1,,,,,,Cash Only,Unclassified,6.830000000000001,6.86,6.800000000000002,6.86,6.800000000000002,0.05999999999999872,0.8862629246676326,Wide,Bearish,Below CPR,False,True,0.6833333333333333,60,136968.995,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17794,INE323J01019,SOMICONVEY,EQ,,,,,SOMI CONVEYOR BELT. LTD.,89.84,89.84,85.5,86.52,86.21,87.65,,86.52,,,7398,638663.37,223,F1,1,,,,,,Cash Only,Unclassified,87.28666666666668,87.67,86.90333333333335,87.67,86.90333333333335,0.7666666666666515,0.8861149637848491,Wide,Bearish,Below CPR,False,True,0.85,60,1171676.595,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5528,INE823A01017,KOTHARIPRO,EQ,,,,,KOTHARI PRODUCTS LTD,69.45,70.99,68.8,68.98,69.0,69.15,,68.99,,,11706,811255.46,190,F1,1,,,,,,Cash Only,Unclassified,69.58999999999999,69.895,69.28499999999998,69.895,69.28499999999998,0.6100000000000136,0.8843142939982802,Wide,Bearish,Below CPR,False,True,0.85,60,624691.755,Outside,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7109,INE412C01023,JMA,EQ,,,,,JULLUNDUR MOT AGENCY LTD,91.0,91.0,87.01,87.84,87.7,89.6,,87.84,,,11199,993748.72,246,F1,1,,,,,,Cash Only,Unclassified,88.61666666666667,89.005,88.22833333333335,89.005,88.22833333333335,0.7766666666666424,0.8841833636915328,Wide,Bearish,Below CPR,False,True,0.8166666666666667,60,636769.12,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14058,INE989A01032,SANGHVIMOV,EQ,,,,,SANGHVI MOVERS LTD,498.0,504.95,486.1,489.05,489.0,496.7,,488.95,,,200600,98980658.65,7398,F1,1,,,,,,Cash Only,Unclassified,493.3666666666666,495.525,491.20833333333326,495.525,491.20833333333326,4.31666666666672,0.882663667654988,Wide,Bearish,Below CPR,False,True,0.6333333333333333,60,159040593.55,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18252,INE212I01016,SPAL,EQ,,,,,S. P. APPARELS LIMITED,965.05,971.65,927.65,937.3,935.0,960.25,,937.37,,,91100,85751230.75,6651,F1,1,,,,,,Cash Only,Unclassified,945.5333333333333,949.65,941.4166666666666,949.65,941.4166666666666,8.233333333333348,0.8784096162736956,Wide,Bearish,Below CPR,False,True,0.5166666666666667,60,101775446.85,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,25403,INE0CJF01024,WCIL,EQ,,,,,WESTERN CARRIERS (IND) L,88.49,89.2,86.18,86.55,86.3,88.23,,86.58,,,42011,3663574.05,832,F1,1,,,,,,Cash Only,Unclassified,87.31,87.69,86.93,87.69,86.93,0.7599999999999909,0.8781051415366735,Wide,Bearish,Below CPR,False,True,0.9333333333333333,60,4557570.485,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,8132,INE791A01024,BLBLIMITED,EQ,,,,,BLB LIMITED,16.45,16.59,15.75,15.96,16.02,16.07,,15.96,,,81886,1323705.5,817,F1,1,,,,,,Cash Only,Unclassified,16.1,16.17,16.03,16.17,16.03,0.14000000000000057,0.877192982456144,Wide,Bearish,Below CPR,False,True,0.5740740740740741,54,846363.9650000001,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,758563,INE236E01022,ELLEN,EQ,,,,,ELLENBARRIE INDUS GASES L,340.05,343.95,330.0,332.6,332.75,337.0,,332.6,,,690288,231424035.3,15583,F1,1,,,,,,Cash Only,Unclassified,335.5166666666667,336.975,334.0583333333334,336.975,334.0583333333334,2.9166666666666288,0.8769292443375312,Wide,Bearish,Below CPR,False,True,0.6333333333333333,60,82671073.75,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,255.6,255.6,249.05,249.05,249.05,255.6,,249.08,,,16541508,4156875788.85,90249,F1,1,,,,,,F&O + Cash,Financial Services,251.23333333333335,252.325,250.1416666666667,252.325,250.1416666666667,2.1833333333332803,0.8766646590376551,Wide,Bearish,Below CPR,False,True,0.9166666666666666,60,2692951580.1400003,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,23553,INE206F01022,AIIL,EQ,,,,,AUTHUM INVEST & INFRA LTD,579.8,583.0,561.65,564.9,569.0,579.1,,564.92,,,94880,54129304.95,6874,F1,1,,,,,,Cash Only,Financial Services,569.85,572.325,567.375,572.325,567.375,4.9500000000000455,0.8762612851832264,Wide,Bearish,Below CPR,False,True,0.8,60,146988495.05,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,10717,INE289C01025,TEAMGTY,EQ,,,,,TEAM INDIA GUARANTY LTD,230.0,235.0,226.86,227.94,227.0,225.94,,227.94,,,17597,4025407.18,118,F1,1,,,,,,Cash Only,Unclassified,229.9333333333333,230.93,228.9366666666666,230.93,228.9366666666666,1.9933333333333962,0.8744991371998755,Wide,Bearish,Below CPR,False,True,0.5666666666666667,60,191612.685,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,762690,INE207H01018,GNRL,EQ,,,,,GUJARAT NATURAL RES L,114.5,115.1,110.5,111.34,110.5,114.45,,111.35,,,108093,12114568.71,1493,F1,1,,,,,,Cash Only,Unclassified,112.31333333333333,112.8,111.82666666666667,112.8,111.82666666666667,0.9733333333333292,0.874199149751508,Wide,Bearish,Below CPR,False,True,0.7333333333333333,60,9400359.36,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,29008,INE105A01035,TVSHLTD,EQ,,,,,TVS HOLDINGS LIMITED,14429.0,14430.0,13925.0,13994.0,14000.0,14317.0,,13993.65,,,5164,72812550.0,1856,F1,1,,,,,,Cash Only,Unclassified,14116.333333333334,14177.5,14055.166666666668,14177.5,14055.166666666668,122.33333333333212,0.8741841741698737,Wide,Bearish,Below CPR,False,True,0.9166666666666666,60,44389792.5,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,30023,INE951D01028,ATULAUTO,EQ,,,,,ATUL AUTO LIMITED,500.0,509.85,492.3,494.6,492.95,500.15,,494.62,,,105062,52379618.15,3417,F1,1,,,,,,Cash Only,Unclassified,498.9166666666667,501.07500000000005,496.7583333333333,501.07500000000005,496.7583333333333,4.31666666666672,0.8727591319584957,Wide,Bearish,Below CPR,False,True,0.8,60,53537628.55,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1360,INE049A01027,HIMATSEIDE,EQ,,,,,HIMATSINGKA SEIDE LTD,74.25,75.3,72.51,72.95,73.0,74.08,,72.95,,,578666,42548849.83,6490,F1,1,,,,,,Cash Only,Unclassified,73.58666666666666,73.905,73.26833333333332,73.905,73.26833333333332,0.6366666666666845,0.8727438885081349,Wide,Bearish,Below CPR,False,True,0.7833333333333333,60,45294548.995,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3329,INE858B01029,ISGEC,EQ,,,,,ISGEC HEAVY ENG LTD,744.7,753.45,730.0,732.15,731.0,744.65,,732.14,,,128277,95018224.85,7928,F1,1,,,,,,Cash Only,Unclassified,738.5333333333333,741.725,735.3416666666666,741.725,735.3416666666666,6.383333333333439,0.8718614127341993,Wide,Bearish,Below CPR,False,True,0.85,60,31690734.924999997,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,17.52,17.85,17.2,17.3,17.38,17.67,,17.31,,,6182405,107783921.32,10694,F1,1,,,,,,Cash Only,Unclassified,17.45,17.525,17.375,17.525,17.375,0.14999999999999858,0.8670520231213791,Wide,Bearish,Below CPR,False,True,0.8166666666666667,60,95514648.965,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7862,INE878A01011,GVPIL,EQ,,,,,GE POWER INDIA LIMITED,781.15,789.6,769.6,769.6,769.6,810.1,,769.48,,,284769,220312905.75,4515,F1,1,,,,,,Cash Only,Unclassified,776.2666666666668,779.6,772.9333333333335,779.6,772.9333333333335,6.666666666666515,0.8662508662508466,Wide,Bearish,Below CPR,False,True,0.36666666666666664,60,276618481.2,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14511,INE629D01020,BANSWRAS,EQ,,,,,BANSWARA SYNTEX LIMITED,121.04,123.0,112.06,116.03,117.49,120.22,,116.01,,,124733,14472361.67,3078,F1,1,,,,,,Cash Only,Unclassified,117.03000000000002,117.53,116.53000000000003,117.53,116.53000000000003,0.9999999999999716,0.861846074291107,Wide,Bearish,Below CPR,False,True,0.65,60,3853071.5650000004,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13656,INE062D01024,ALICON,EQ,,,,,ALICON CASTALLOY LIMITED,745.0,749.65,708.15,719.6,719.5,741.35,,719.53,,,58734,42750462.2,4333,F1,1,,,,,,Cash Only,Unclassified,725.8000000000001,728.9,722.7000000000002,728.9,722.7000000000002,6.199999999999818,0.8615897720955834,Wide,Bearish,Below CPR,False,True,0.8,60,7441434.275,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,21683,INE727S01012,BRNL,EQ,,,,,BHARAT ROAD NETWORK LTD,17.51,17.98,17.31,17.42,17.49,17.66,,17.42,,,17554,307216.71,234,F1,1,,,,,,Cash Only,Unclassified,17.57,17.645,17.495,17.645,17.495,0.14999999999999858,0.8610792192881663,Wide,Bearish,Below CPR,False,True,0.7833333333333333,60,552238.1950000001,Lower,False,No setup
